review_id,stars,text
SJ_UGwv5UY825TWjV19Qbg,2,"We tried to order food from one of the tables in the sand (beach area), but the waitress did not return. So after waiting around an hour we decided to head up to the deck area.  The view from the deck was totally awesome!  Wait staff was friendly enough. 

Food was average, but I'd go again to relax and enjoy the view!"
5gJ8goa6K9gayG6zyYb2Zg,5,"Location, location, location (and wonderful menu and outstanding service).  I visited Whiskey Joe's to meet 2 local attorneys when first arriving to Tampa.  Close to the airport, but you are immediately on the water and white beach sand.  Calamari and other appetizers were outstanding.  Staff very friendly. There is an outdoor beach bar setting on the sand as wells as restaurant/ patio seating.  This is the experience I was looking for from a Florida restaurant!  We spent 4 more days in the general area... Whiskey Joe's was the best!"
5AOeK-bch7Xj43Vl_ky0UA,5,We come down to Whiskey Joe's every year for Music on The Bay. For the last 2 years we have nothing but amazing service outside from Amanda P. The best server you have!! She never gets an order wrong and always has a smile on her face. Attentive and a wonderful person!! This year we also had the pleasure to have Felicia as our server one evening. Wonderful as well!! We will see them again next year if not before!!
QV2W3YVokEVFT8JyQFrLKg,5,"This place is like a mini vacation.  My work is by here, so some of my co-workers and I decided to get together for Happy Hour on Friday and relax on Whiskey Joe's beach.  Great idea!  They have great Happy Hour specials, an awesome view, really good service (even on the beach), and great food!  Their Joe's Nachos and chilled peel and eat shrimp apps were so good, and HUGE. Our server was very nice, attentive and patient even though she was clearly very busy.  

Will definitely be going back here a lot more!"
xGEPyay_F2H2ZAhIgi_uig,2,"Great view. But mediocre food and experience. Our server was nice, but food came out cold, was super expensive for quality that well, was not that great. I mean I ordered chips and queso as an appetizer and the cheese and chips were cold. It's more of a place to pull up with your boat and drink. Or go and enjoy the outside beach and patio and have a couple adult beverages than actually enjoying a meal. Oh, and parking is a disaster, the valet lets in people in the lot at his random discretion. No method to the madness."
KTxhi3JCeDSjfnv3GseOkw,3,"Great location! Good Drinks! Good Food! Maybe we were there on a bad waitstaff day, cuz that's rhe only reason why I can't give 5 starts.  The waitress 
/waiters can make or break the visit."
2U9ZNzZbqaCa5eYeL89LDQ,2,"Terrible place. Dirty and trashy. Poor service and I would go if you're looking to eat. That said, if you want to get drunk around a bunch of trashy other drunks. Come on in"
zlhrAJgBXXJWvhRphxIiMg,1,"Seriously dissapointed.
We were trying to show our friends from out of town a good time by enjoying the sunset on the water. Our first attempt there will be our last. Valet sign said parking lot was full we were directed to only find parking on the beach. We waited a few minutes and numerous parties left, allowing spots to free up. But were still told to find spots on the beach, half of our party waited out front while the other half drove around to find parking. In doing so, valet took the next 3 cars immediately. After seeing that we directed our car to come back and took our large party else where. Extremely dissapointing and bad customer service overall."
kZaeCydgzR8JDc6nHhricA,1,"I went to Whiskey Joe's For a meet up event on April 28th... we arrived early for dinner at 18:45. There was a ""band"" playing at 21:00 so we arrived early enough for dinner so as not to have to pay a cover charge to eat. As ridiculous as it sounds even at 18:45 they were insisting on a $10 per person cover charge. If we had not been meeting others later we would have left. The evening began on a sour note with the cover charge... and continued with mediocre food and poor service by the very slow moving waitstaff. 
     The ""band"" that ""played"" was singularly bad. I high school pick up band would have played better since they actually play their own instruments. This band for all intents and purpose looked to be mailing it in and lip syncing. Clearly not worth any cover charge let alone the $10 per person they charged.
Yes, I realize that I was already biased by the cover charge but poor service is poor service. I will never patronize this place again despite it's wonderful location."
2Rg1lyBo9mVSmMjHUop3WQ,4,"Stopped by Sunday January 21.  Hubby recommended after finding accidentally on a trip to Tampa several months ago.  While the parking lot, the tiki bar, the outside deck and the inside bar were packed and lively, we enjoyed a more relaxed, quiet spot in the dining room.  Sat at window overlooking the Bay watching our Jacksonville Jaguars (sadly) lose to New England as the sun set in all its glory.  We started with Gator Bites - best use for any gator.  Tasty.  Hubby ordered Shrimp and Grits.  He says they were some of the best he's ever had.  Seasoned very well with nine large shrimp.  I ordered the Snapper grilled substituting cheesy grits for the rice.  Snapper was moist and also nicely seasoned.  Came with two beans and carrots as the veg.  Yummy all around.  Rounded dinner out with two Whisky Joe's beers (a red snd a blond) which we liked a lot too.  Sum up:  Hubby was right to recommend.  Atmosphere choices for everyone.  Stay off the deck if you want a quieter dinner.  Bring yiyr bathing suit to eat, drink and play on the sand at the tiki bar.  Bring $5 cash for valet parking - worth it.  Nice employees too."
KGnFVSUPYax5o-HxiLNvzA,4,"Great food with an awesome atmosphere. The service left something to be desired, and they let some lady in to sell candles for charity, which is very weird. You really don't want to be pressured into buying a candle for someone with cancer at dinner. All things considered, a decent place to visit but with so many other choices, I would probably check out some other place on my next trip."
Z-H_7f-28Drm49Flmxyrsw,5,"Today was my long awaited college graduation. go Bulls! I reserved space at Whiskey Joes for our celebration. This place has never let me down!! Joanne, the manager, was so accommodating to us. The food is wonderful and wait staff are very attentive- even though we were a party of 20+ with all separate checks! You're missing out if you haven't been!"
